5.745746 0.648259
5.855856 0.616972
5.965966 0.584678
6.076076 0.551430
6.186186 0.517282
6.296296 0.482290
6.406406 0.446512
6.516517 0.410005
6.626627 0.372828
6.736737 0.335044
6.846847 0.296713
6.956957 0.257898
7.067067 0.218662
7.177177 0.179069
7.287287 0.139184
7.397397 0.099072
7.507508 0.058799
7.617618 0.018429
7.727728 -0.021970
7.837838 -0.062334
7.947948 -0.102595
8.058058 -0.142690
8.168168 -0.182551
8.278278 -0.222114
8.388388 -0.261315
8.498498 -0.300090
8.608609 -0.338374
8.718719 -0.376107
8.828829 -0.413226
8.938939 -0.449670
9.049049 -0.485380
9.159159 -0.520299
9.269269 -0.554368
9.379379 -0.587533
9.489489 -0.619739
9.599600 -0.650934
9.709710 -0.681066
9.819820 -0.710087
9.929930 -0.737950
10.040040 -0.764608
10.150150 -0.790018
10.260260 -0.814140
10.370370 -0.836932
10.480480 -0.858359
10.590591 -0.878386
10.700701 -0.896979
10.810811 -0.914108
10.920921 -0.929746
11.031031 -0.943866
11.141141 -0.956446
11.251251 -0.967466
11.361361 -0.976907
11.471471 -0.984753
11.581582 -0.990993
11.691692 -0.995616
11.801802 -0.998614
11.911912 -0.999982
12.022022 -0.999719
12.132132 -0.997825
12.242242 -0.994302
12.352352 -0.989156
12.462462 -0.982397
12.572573 -0.974035
12.682683 -0.964083
12.792793 -0.952558
12.902903 -0.939478
13.013013 -0.924866
13.123123 -0.908744
13.233233 -0.891140
13.343343 -0.872081
13.453453 -0.851600
13.563564 -0.829729
13.673674 -0.806503
13.783784 -0.781962
13.893894 -0.756145
14.004004 -0.729094
14.114114 -0.700853
14.224224 -0.671469
14.334334 -0.640989
14.444444 -0.609463
14.554555 -0.576943
14.664665 -0.543481
14.774775 -0.509133
14.884885 -0.473953
14.994995 -0.438001
15.105105 -0.401333
15.215215 -0.364011
15.325325 -0.326095
15.435435 -0.287647
15.545546 -0.248729
15.655656 -0.209406
15.765766 -0.169741
15.875876 -0.129799
15.985986 -0.089645
16.096096 -0.049345
16.206206 -0.008965
16.316316 0.031430
16.426426 0.071773
16.536537 0.112000
16.646647 0.152043
16.756757 0.191839
16.866867 0.231321
16.976977 0.270426
17.087087 0.309089
17.197197 0.347248
17.307307 0.384840
17.417417 0.421804
17.527528 0.458080
17.637638 0.493608
17.747748 0.528330
17.857858 0.562191
17.967968 0.595133
18.078078 0.627105
18.188188 0.658053
18.298298 0.687927
18.408408 0.716679
18.518519 0.744261
18.628629 0.770628
18.738739 0.795738
18.848849 0.819549
18.958959 0.842023
19.069069 0.863123
19.179179 0.882814
19.289289 0.901064
19.399399 0.917844
19.509510 0.933126
19.619620 0.946886
19.729730 0.959100
19.839840 0.969748
19.949950 0.978815
20.060060 0.986284
20.170170 0.992143
20.280280 0.996383
20.390390 0.998998
20.500501 0.999982
20.610611 0.999334
20.720721 0.997055
20.830831 0.993149
20.940941 0.987623
21.051051 0.980484
21.161161 0.971746
21.271271 0.961422
21.381381 0.949529
21.491491 0.936086
21.601602 0.921115
21.711712 0.904642
21.821822 0.886692
21.931932 0.867295
22.042042 0.846483
22.152152 0.824289
22.262262 0.800751
22.372372 0.775905
22.482482 0.749793
22.592593 0.722458
22.702703 0.693943
22.812813 0.664297
22.922923 0.633566
23.033033 0.601801
23.143143 0.569054
23.253253 0.535378
23.363363 0.500829
23.473473 0.465462
23.583584 0.429336
23.693694 0.392509
23.803804 0.355042
23.913914 0.316995
24.024024 0.278430
24.134134 0.239412
24.244244 0.200003
24.354354 0.160267
24.464464 0.120270
24.574575 0.080076
24.684685 0.039752
24.794795 -0.000637
24.904905 -0.041025
25.015015 -0.081346
25.125125 -0.121534
25.235235 -0.161524
25.345345 -0.201250
25.455455 -0.240648
25.565566 -0.279654
25.675676 -0.318202
25.785786 -0.356232
25.895896 -0.393680
26.006006 -0.430486
26.116116 -0.466589
26.226226 -0.501930
26.336336 -0.536453
26.446446 -0.570100
26.556557 -0.602817
26.666667 -0.634549
26.776777 -0.665247
26.886887 -0.694858
26.996997 -0.723336
27.107107 -0.750633
27.217217 -0.776705
27.327327 -0.801510
27.437437 -0.825006
27.547548 -0.847156
27.657658 -0.867924
27.767768 -0.887275
27.877878 -0.905178
27.987988 -0.921603
28.098098 -0.936525
28.208208 -0.949918
28.318318 -0.961761
28.428428 -0.972034
28.538539 -0.980721
28.648649 -0.987808
28.758759 -0.993282
28.868869 -0.997135
28.978979 -0.999361
29.089089 -0.999956
29.199199 -0.998919
29.309309 -0.996251
29.419419 -0.991958
29.529530 -0.986046
29.639640 -0.978524
29.749750 -0.969406
29.859860 -0.958705
29.969970 -0.946440
30.080080 -0.932630
30.190190 -0.919022
30.300300 -0.905613
30.410410 -0.892401
30.520521 -0.879383
30.630631 -0.866555
30.740741 -0.853915
30.850851 -0.841460
30.960961 -0.829188
31.071071 -0.817095
31.181181 -0.805180
31.291291 -0.793439
31.401401 -0.781870
31.511512 -0.770471
31.621622 -0.759238
31.731732 -0.748171
31.841842 -0.737265
31.951952 -0.726519
32.062062 -0.715931
32.172172 -0.705498
32.282282 -0.695218
32.392392 -0.685088
32.502503 -0.675107
32.612613 -0.665272
32.722723 -0.655581
32.832833 -0.646033
32.942943 -0.636624
33.053053 -0.627353
33.163163 -0.618218
33.273273 -0.609217
33.383383 -0.600348
33.493493 -0.591609
33.603604 -0.582999
33.713714 -0.574514
33.823824 -0.566154
33.933934 -0.557916
34.044044 -0.549799
34.154154 -0.541802
34.264264 -0.533921
34.374374 -0.526156
34.484484 -0.518505
34.594595 -0.510966
34.704705 -0.503538
34.814815 -0.496219
34.924925 -0.489007
35.035035 -0.481901
35.145145 -0.474899
35.255255 -0.467999
35.365365 -0.461201
35.475475 -0.454503
35.585586 -0.447903
35.695696 -0.441400
35.805806 -0.434992
35.915916 -0.428679
36.026026 -0.422457
36.136136 -0.416328
36.246246 -0.410288
36.356356 -0.404337
36.466466 -0.398473
36.576577 -0.392695
36.686687 -0.387002
36.796797 -0.381393
36.906907 -0.375866
37.017017 -0.370420
37.127127 -0.365054
37.237237 -0.359767
37.347347 -0.354557
37.457457 -0.349424
37.567568 -0.344366
37.677678 -0.339383
37.787788 -0.334472
37.897898 -0.329634
38.008008 -0.324867
38.118118 -0.320170
38.228228 -0.315542
38.338338 -0.310982
38.448448 -0.306489
38.558559 -0.302062
38.668669 -0.297699
38.778779 -0.293401
38.888889 -0.289166
38.998999 -0.284994
39.109109 -0.280882
39.219219 -0.276831
39.329329 -0.272840
39.439439 -0.268907
39.549550 -0.265032
39.659660 -0.261214
39.769770 -0.257452
39.879880 -0.253746
39.989990 -0.250093
40.100100 -0.246495
40.210210 -0.242949
40.320320 -0.239456
40.430430 -0.236014
40.540541 -0.232622
40.650651 -0.229281
40.760761 -0.225988
40.870871 -0.222744
40.980981 -0.219548
41.091091 -0.216398
41.201201 -0.213295
41.311311 -0.210238
41.421421 -0.207225
41.531532 -0.204257
41.641642 -0.201333
41.751752 -0.198451
41.861862 -0.195612
41.971972 -0.192815
42.082082 -0.190059
42.192192 -0.187343
42.302302 -0.184667
42.412412 -0.182031
42.522523 -0.179434
42.632633 -0.176874
42.742743 -0.174353
42.852853 -0.171868
42.962963 -0.169420
43.073073 -0.167008
43.183183 -0.164632
43.293293 -0.162291
43.403403 -0.159984
43.513514 -0.157711
43.623624 -0.155471
43.733734 -0.153265
43.843844 -0.151090
43.953954 -0.148948
44.064064 -0.146838
44.174174 -0.144758
44.284284 -0.142710
44.394394 -0.140691
44.504505 -0.138702
44.614615 -0.136743
44.724725 -0.134812
44.834835 -0.132909
44.944945 -0.131035
45.055055 -0.129189
45.165165 -0.127369
45.275275 -0.125576
45.385385 -0.123810
45.495495 -0.122070
45.605606 -0.120355
45.715716 -0.118666
45.825826 -0.117002
45.935936 -0.115362
46.046046 -0.113746
46.156156 -0.112154
46.266266 -0.110586
46.376376 -0.109040
46.486486 -0.107518
46.596597 -0.106018
46.706707 -0.104540
46.816817 -0.103084
46.926927 -0.101649
47.037037 -0.100235
47.147147 -0.098843
47.257257 -0.097470
47.367367 -0.096118
47.477477 -0.094786
47.587588 -0.093474
47.697698 -0.092181
47.807808 -0.090907
47.917918 -0.089652
48.028028 -0.088415
48.138138 -0.087197
48.248248 -0.085996
48.358358 -0.084813
48.468468 -0.083648
48.578579 -0.082500
48.688689 -0.081369
48.798799 -0.080254
48.908909 -0.079156
49.019019 -0.078074
49.129129 -0.077009
49.239239 -0.075958
49.349349 -0.074924
49.459459 -0.073904
49.569570 -0.072900
49.679680 -0.071910
49.789790 -0.070935
49.899900 -0.069975
50.010010 -0.069028
50.120120 -0.068096
50.230230 -0.067177
50.340340 -0.066272
50.450450 -0.065380
50.560561 -0.064502
50.670671 -0.063636
50.780781 -0.062783
50.890891 -0.061943
51.001001 -0.061115
51.111111 -0.060300
51.221221 -0.059496
51.331331 -0.058704
51.441441 -0.057924
51.551552 -0.057155
51.661662 -0.056398
51.771772 -0.055652
51.881882 -0.054917
51.991992 -0.054193
52.102102 -0.053479
52.212212 -0.052776
52.322322 -0.052084
52.432432 -0.051401
52.542543 -0.050729
52.652653 -0.050066
52.762763 -0.049414
52.872873 -0.048771
52.982983 -0.048137
53.093093 -0.047513
53.203203 -0.046898
53.313313 -0.046292
53.423423 -0.045695
53.533534 -0.045107
53.643644 -0.044527
53.753754 -0.043956
53.863864 -0.043394
53.973974 -0.042839
54.084084 -0.042293
54.194194 -0.041755
54.304304 -0.041225
54.414414 -0.040703
54.524525 -0.040188
54.634635 -0.039681
54.744745 -0.039181
54.854855 -0.038689
54.964965 -0.038204
55.075075 -0.037726
55.185185 -0.037255
55.295295 -0.036791
55.405405 -0.036334
55.515516 -0.035884
55.625626 -0.035440
55.735736 -0.035003
55.845846 -0.034572
55.955956 -0.034148
56.066066 -0.033730
56.176176 -0.033318
56.286286 -0.032912
56.396396 -0.032512
56.506507 -0.032118
56.616617 -0.031729
56.726727 -0.031347
56.836837 -0.030970
56.946947 -0.030598
57.057057 -0.030232
57.167167 -0.029872
57.277277 -0.029516
57.387387 -0.029166
57.497497 -0.028821
57.607608 -0.028481
57.717718 -0.028146
57.827828 -0.027816
57.937938 -0.027491
58.048048 -0.027170
58.158158 -0.026854
58.268268 -0.026543
58.378378 -0.026236
58.488488 -0.025934
58.598599 -0.025636
58.708709 -0.025343
58.818819 -0.025054
58.928929 -0.024769
59.039039 -0.024488
59.149149 -0.024212
59.259259 -0.023939
59.369369 -0.023670
59.479479 -0.023406
59.589590 -0.023145
59.699700 -0.022888
59.809810 -0.022634
59.919920 -0.022385
60.030030 -0.022138
60.140140 -0.021896
60.250250 -0.021657
60.360360 -0.021422
60.470470 -0.021189
60.580581 -0.020961
60.690691 -0.020735
60.800801 -0.020513
60.910911 -0.020294
61.021021 -0.020078
61.131131 -0.019866
61.241241 -0.019656
61.351351 -0.019449
61.461461 -0.019246
61.571572 -0.019045
61.681682 -0.018847
61.791792 -0.018652
61.901902 -0.018460
62.012012 -0.018271
62.122122 -0.018084
62.232232 -0.017900
62.342342 -0.017719
62.452452 -0.017540
62.562563 -0.017364
62.672673 -0.017190
62.782783 -0.017018
62.892893 -0.016850
63.003003 -0.016683
63.113113 -0.016519
63.223223 -0.016357
63.333333 -0.016198
63.443443 -0.016041
63.553554 -0.015886
63.663664 -0.015733
63.773774 -0.015582
63.883884 -0.015434
63.993994 -0.015287
64.104104 -0.015143
64.214214 -0.015000
64.324324 -0.014860
64.434434 -0.014722
64.544545 -0.014585
64.654655 -0.014451
64.764765 -0.014318
64.874875 -0.014187
64.984985 -0.014058
65.095095 -0.013931
65.205205 -0.013805
65.315315 -0.013681
65.425425 -0.013559
65.535536 -0.013439
65.645646 -0.013320
65.755756 -0.013203
65.865866 -0.013087
65.975976 -0.012973
66.086086 -0.012861
66.196196 -0.012750
66.306306 -0.012641
66.416416 -0.012533
66.526527 -0.012426
66.636637 -0.012321
66.746747 -0.012218
66.856857 -0.012115
66.966967 -0.012015
67.077077 -0.011915
67.187187 -0.011817
67.297297 -0.011720
67.407407 -0.011624
67.517518 -0.011530
67.627628 -0.011437
67.737738 -0.011345
67.847848 -0.011254
67.957958 -0.011165
68.068068 -0.011076
68.178178 -0.010989
68.288288 -0.010903
68.398398 -0.010818
68.508509 -0.010734
68.618619 -0.010651
68.728729 -0.010569
68.838839 -0.010488
68.948949 -0.010409
69.059059 -0.010330
69.169169 -0.010252
69.279279 -0.010175
69.389389 -0.010100
69.499499 -0.010025
69.609610 -0.009951
69.719720 -0.009878
69.829830 -0.009806
69.939940 -0.009734
70.050050 -0.009664
70.160160 -0.009594
70.270270 -0.009525
70.380380 -0.009458
70.490490 -0.009390
70.600601 -0.009324
70.710711 -0.009259
70.820821 -0.009194
70.930931 -0.009130
71.041041 -0.009066
71.151151 -0.009004
71.261261 -0.008942
71.371371 -0.008881
71.481481 -0.008820
71.591592 -0.008761
71.701702 -0.008702
71.811812 -0.008643
71.921922 -0.008585
72.032032 -0.008528
72.142142 -0.008472
72.252252 -0.008416
72.362362 -0.008360
72.472472 -0.008306
72.582583 -0.008251
72.692693 -0.008198
72.802803 -0.008145
72.912913 -0.008092
73.023023 -0.008040
73.133133 -0.007989
73.243243 -0.007938
73.353353 -0.007888
73.463463 -0.007838
73.573574 -0.007788
73.683684 -0.007740
73.793794 -0.007691
73.903904 -0.007643
74.014014 -0.007596
74.124124 -0.007549
74.234234 -0.007502
74.344344 -0.007456
74.454454 -0.007410
74.564565 -0.007365
74.674675 -0.007320
74.784785 -0.007275
74.894895 -0.007231
75.005005 -0.007187
75.115115 -0.007144
75.225225 -0.007101
75.335335 -0.007058
75.445445 -0.007016
75.555556 -0.006974
75.665666 -0.006933
75.775776 -0.006891
75.885886 -0.006851
75.995996 -0.006810
76.106106 -0.006770
76.216216 -0.006730
76.326326 -0.006690
76.436436 -0.006651
76.546547 -0.006612
76.656657 -0.006573
76.766767 -0.006534
76.876877 -0.006496
76.986987 -0.006458
77.097097 -0.006420
77.207207 -0.006383
77.317317 -0.006346
77.427427 -0.006309
77.537538 -0.006272
77.647648 -0.006236
77.757758 -0.006199
77.867868 -0.006163
77.977978 -0.006128
78.088088 -0.006092
78.198198 -0.006057
78.308308 -0.006022
78.418418 -0.005987
78.528529 -0.005952
78.638639 -0.005917
78.748749 -0.005883
78.858859 -0.005849
78.968969 -0.005815
79.079079 -0.005781
79.189189 -0.005747
79.299299 -0.005714
79.409409 -0.005680
79.519520 -0.005647
79.629630 -0.005614
79.739740 -0.005581
79.849850 -0.005548
79.959960 -0.005516
80.070070 -0.005483
80.180180 -0.005451
80.290290 -0.005419
80.400400 -0.005387
80.510511 -0.005355
80.620621 -0.005323
80.730731 -0.005291
80.840841 -0.005260
80.950951 -0.005228
81.061061 -0.005197
81.171171 -0.005165
81.281281 -0.005134
81.391391 -0.005103
81.501502 -0.005072
81.611612 -0.005041
81.721722 -0.005011
81.831832 -0.004980
81.941942 -0.004949
82.052052 -0.004919
82.162162 -0.004888
82.272272 -0.004858
82.382382 -0.004827
82.492492 -0.004797
82.602603 -0.004767
82.712713 -0.004737
82.822823 -0.004707
82.932933 -0.004677
83.043043 -0.004647
83.153153 -0.004617
83.263263 -0.004587
83.373373 -0.004557
83.483483 -0.004528
83.593594 -0.004498
83.703704 -0.004468
83.813814 -0.004439
83.923924 -0.004409
84.034034 -0.004380
84.144144 -0.004350
84.254254 -0.004321
84.364364 -0.004291
84.474474 -0.004262
84.584585 -0.004233
84.694695 -0.004203
84.804805 -0.004174
84.914915 -0.004145
85.025025 -0.004116
85.135135 -0.004086
85.245245 -0.004057
85.355355 -0.004028
85.465465 -0.003999
85.575576 -0.003970
85.685686 -0.003940
85.795796 -0.003911
85.905906 -0.003882
86.016016 -0.003853
86.126126 -0.003824
86.236236 -0.003795
86.346346 -0.003766
86.456456 -0.003737
86.566567 -0.003708
86.676677 -0.003679
86.786787 -0.003649
86.896897 -0.003620
87.007007 -0.003591
87.117117 -0.003562
87.227227 -0.003533
87.337337 -0.003504
87.447447 -0.003475
87.557558 -0.003446
87.667668 -0.003417
87.777778 -0.003388
87.887888 -0.003358
87.997998 -0.003329
88.108108 -0.003300
88.218218 -0.003271
88.328328 -0.003242
88.438438 -0.003213
88.548549 -0.003183
88.658659 -0.003154
88.768769 -0.003125
88.878879 -0.003096
88.988989 -0.003066
89.099099 -0.003037
89.209209 -0.003008
89.319319 -0.002979
89.429429 -0.002949
89.539540 -0.002920
89.649650 -0.002890
89.759760 -0.002861
89.869870 -0.002832
89.979980 -0.002802
90.090090 -0.002773
90.200200 -0.002743
90.310310 -0.002714
90.420420 -0.002684
90.530531 -0.002655
90.640641 -0.002625
90.750751 -0.002596
90.860861 -0.002566
90.970971 -0.002536
91.081081 -0.002507
91.191191 -0.002477
91.301301 -0.002447
91.411411 -0.002417
91.521522 -0.002388
91.631632 -0.002358
91.741742 -0.002328
91.851852 -0.002298
91.961962 -0.002268
92.072072 -0.002238
92.182182 -0.002209
92.292292 -0.002179
92.402402 -0.002149
92.512513 -0.002119
92.622623 -0.002089
92.732733 -0.002059
92.842843 -0.002029
92.952953 -0.001998
93.063063 -0.001968
93.173173 -0.001938
93.283283 -0.001908
93.393393 -0.001878
93.503504 -0.001848
93.613614 -0.001817
93.723724 -0.001787
93.833834 -0.001757
93.943944 -0.001726
94.054054 -0.001696
94.164164 -0.001666
94.274274 -0.001635
94.384384 -0.001605
94.494494 -0.001574
94.604605 -0.001544
94.714715 -0.001514
94.824825 -0.001483
94.934935 -0.001453
95.045045 -0.001422
95.155155 -0.001391
95.265265 -0.001361
95.375375 -0.001330
95.485485 -0.001300
95.595596 -0.001269
95.705706 -0.001238
95.815816 -0.001208
95.925926 -0.001177
96.036036 -0.001146
96.146146 -0.001115
96.256256 -0.001085
96.366366 -0.001054
96.476476 -0.001023
96.586587 -0.000992
96.696697 -0.000961
96.806807 -0.000930
96.916917 -0.000900
97.027027 -0.000869
97.137137 -0.000838
97.247247 -0.000807
97.357357 -0.000776
97.467467 -0.000745
97.577578 -0.000714
97.687688 -0.000683
97.797798 -0.000652
97.907908 -0.000621
98.018018 -0.000590
98.128128 -0.000559
98.238238 -0.000528
98.348348 -0.000497
98.458458 -0.000466
98.568569 -0.000435
98.678679 -0.000404
98.788789 -0.000373
98.898899 -0.000342
99.009009 -0.000311
99.119119 -0.000280
99.229229 -0.000249
99.339339 -0.000218
99.449449 -0.000187
99.559560 -0.000155
99.669670 -0.000124
99.779780 -0.000093
99.889890 -0.000062
100.000000 -0.000031
